lemma	date	identifier	context	indexes_target_sentence
tarea	2007	modern_corpus_spanish-387951-561	c) Todos los contratos deberían pertenecer a una serie única; d) Debería haber sólo dos categorías de contrato: contratos de duración indefinida para el personal de carrera que desempeñe funciones básica y contratos de plazo fijo para el personal que desempeñe otras funciones (tareas a corto plazo, proyectos, etc.); e) Los contratos deberían ser explícitos en lo que respecta a las expectativas de carrera y de trabajo;	62:317
tarea	2007	modern_corpus_spanish-591403-300	En un momento de incertidumbre económica y ascenso del populismo, tenemos que hacer más cambios decisivos, ahora. Si somos audaces y terminamos la tarea, tendremos una chance de mantener nuestra trayectoria en la lucha contra el cambio climático y en la promoción del desarrollo sostenible, y de comenzar a resolver la desigualdad social y económica. Y tal vez (sólo tal vez) podamos revivir la confianza en un sistema financiero remodelado que esté a la altura de los grandes desafíos emergentes del siglo XXI.	114:350
tarea	2007	modern_corpus_spanish-365446-492	Prevención y aplicación de la ley El Comité observa que el Estado Parte colabora estrechamente con la Organización Internacional para las Migraciones en la lucha contra la trata y valora positivamente que a tal fin se haya creado un equipo de tareas interministerial ad hoc que ha formulado una legislación exhaustiva de lucha contra la trata, que deberá someterse en breve a la Asamblea Popular. Sin embargo, le preocupa la información sobre casos de tráfico de niños iraquíes hacia la República Árabe Siria para su explotación sexual.	34:396
tarea	2007	modern_corpus_spanish-43476-791	Por ello apruebo los principales puntos que destaca el ponente para su revisión en esta propuesta legislativa de la Comisión. En ellos se propone un sistema eficaz que responda mejor a los intereses de los países beneficiarios y operadores económicos, y normas que contemplen un proceso de reforma que garantice la participación de los beneficiarios y que el Parlamento pueda llevar a cabo su tarea de control democrático. por escrito. - (PT) En 1968, la Conferencia de las Naciones Unidas sobre Comercio y Desarrollo (UNCTAD) recomendó la creación de un Sistema Generalizado de Preferencias (SPG), mediante el cual los países considerados más desarrollados ayudaran a los países en desarrollo mediante la concesión de preferencias comerciales.	126:422
tarea	2007	modern_corpus_spanish-883993-319	Entonces, esta es una forma de saber que la reina no está dirigiendo el comportamiento de la colonia. Así que, cuando empecé a trabajar en la asignación de tareas, mi primera pregunta fue, ¿Cuál es la relación entre las hormigas haciendo diferentes tareas? ¿Le importa a las forrajeras lo que las trabajadoras de mantenimiento de nido están haciendo?	102:256
tarea	2007	modern_corpus_spanish-24187-811	Tomo estos buenos deseos, la fuerza y energía deseadas, no personalmente sino para mi país pues, a la postre, redunda en beneficio de toda la Unión. Necesito también este apoyo porque el Presidente del Consejo -como profesionales con muchos años de experiencia lo saben mejor que uno que lo hace por primera vez- no puede imponer algo a los demás como si fuese un dictador sino que tiene la muy difícil tarea de mediar al máximo, de cooperar y de unificar intereses que con frecuencia son muy opuestos. Necesito para ello sus buenos deseos.	149:502
tarea	2007	modern_corpus_spanish-274236-629	Primero, se espera que la Cumbre de Nairobi insista en la determinación de la comunidad internacional de librar al mundo de las minas terrestres antipersonal y así poner fin al sufrimiento y a la pérdida de vidas humanas que causan estas armas. Segundo, se espera que evalúe los avances que se han logrado en la tarea de acabar con los sufrimientos que han causado las minas antipersonal desde que se estableciera la Convención. Tercero, se espera que asistan la mayoría de los Estados partes y la sociedad civil, así como dirigentes mundiales.	245:428
tarea	2007	modern_corpus_spanish-429870-786	Desea que un mayor número de Estados se hagan partes en los convenios internacionales sobre el terrorismo e indica que la Federación de Rusia se prepara para adherirse al Convenio sobre la marcación de explosivos plásticos para los fines de detección. La comunidad internacional no podrá detener el terrorismo a menos que se confíe a las Naciones Unidas la coordinación de cierto número de tareas esenciales. Se trata, en particular, de mejorar los programas de indemnización a las víctimas del terrorismo, alentar a la sociedad civil y a los medios de información a que participen activamente en la lucha contra el terrorismo, eliminar las políticas de la ley del embudo respecto del terrorismo, promover un diálogo entre las distintas creencias religiosas, mejorar los mecanismos en materia de ayuda mutua judicial y extradición para que los autores de actos terroristas sean procesados y garantizar el derecho de cada uno de estar protegido de ese flagelo.	252:408
tarea	2007	modern_corpus_spanish-608212-684	"Estos programas también están subfinanciados, aunque hubo un acuerdo de principio en la cumbre del G-8, celebrada el año pasado en Canadá, para que diez países proporcionaran $10 mil millones adicionales en los próximos diez años. Un poco más controvertida es la pregunta de si la ayuda al desarrollo es un instrumento importante para las tareas contraterroristas. Sus partidarios dicen que es una herramienta crucial para ""drenar los pantanos""."	231:364
tarea	2007	modern_corpus_spanish-620285-478	El desafío está en dar forma a una nueva narrativa política que enfatice los intereses y valores nacionales, pero sin llegar a los extremos del nativismo y la xenofobia. Si las élites de centro no demuestran que están a la altura de la tarea, la extrema derecha ocupará gustosa su lugar, pero sin la moderación de aquellas. Por eso, no estaba errado el primer ministro saliente de Grecia, Georgios Papandreu, con su fallida convocatoria a un referendo.	170:323
tarea	2007	modern_corpus_spanish-577465-381	Es evidente que hay una gran diferencia entre los peligros a los que Ucrania y la UE se enfrentan, pero sin duda Europa puede aprender del electorado ucraniano. El proyecto europeo es una tarea complicada y ambiciosa. Su viabilidad depende de la atención y del ajuste constantes.	161:217
tarea	2007	modern_corpus_spanish-313745-683	Aunque su delegación apoya la consolidación de la estructura existente en la Sede de la ONUDI, espera que la reestructuración actual sea la última que realice la Organización en el futuro cercano. La ONUDI necesita tiempo para estabilizarse y habrá que dar a los diversos funcionarios responsabilidades sustantivas en el desempeño de sus tareas. Su delegación insta a todos los Estados Miembros a que ayuden a la ONUDI en sus esfuerzos por brindar asistencia técnica a los países en desarrollo.	197:345
tarea	2007	modern_corpus_spanish-317749-717	"En el párrafo 199 de la Declaración y el Programa de Acción de Durban, se ""recomienda que la Comisión de Derechos Humanos prepare normas internacionales complementarias que fortalezcan y actualicen los instrumentos internacionales contra el racismo, la discriminación racial, la xenofobia y las formas conexas de intolerancia, en todos sus aspectos"". Esta tarea se encomendó al Grupo de Trabajo Intergubernamental en el marco del seguimiento de la Declaración y el Programa de Acción de Durban. La Comisión de Derechos Humanos, en su resolución 2002/68, creó el Grupo de Trabajo Intergubernamental, encomendándole el seguimiento de la aplicación de la Declaración y el Programa de Acción de Durban aprobados por la Conferencia Mundial contra el Racismo, la Discriminación Racial, la Xenofobia y las Formas Conexas de Intolerancia, celebrada en Sudáfrica en 2001."	351:494
tarea	2007	modern_corpus_spanish-26739-275	Sigo convencido de que la estabilidad duradera en Chad depende de una apertura política para todos sus componentes internos. Ésa es la tarea que la Comisión Europea asumió el año pasado, al facilitar y respaldar el diálogo político que, como ustedes saben, resultó en el acuerdo interchadiano del 13 de agosto de 2007. Creo firmemente que sólo este diálogo puede crear la perspectiva política necesaria para garantizar la estabilidad en Chad y consolidar la democracia; debe dar lugar a un censo fidedigno y a una revisión del sistema electoral conducente a la celebración de elecciones libres y transparentes en 2009.	125:318
trato	1858	old_corpus_spanish-176874-199	Servíanle varios criados, españoles todos a excepción del ayuda de cámara que era inglés. Dábase trato de príncipe en la comida, y durante toda ella no tenían un momento de sosiego los vasos, llenos con la mejor sangre de las cepas de Montilla, Jerez y Sanlúcar. Durante la comida no hablamos más que de la guerra, y después, cuando los generosos vinos de Andalucía hicieron su efecto en la insigne cabeza del mister[1], se empeñó en darme algunas lecciones de esgrima.	90:262
trato	1858	old_corpus_spanish-587836-432	El establecimiento y las burras y cabras le pertenecían. Arrendolo todo; se fue a vivir al centro de Madrid, dedicándose a inglés, y no necesito decir más para que se comprenda de dónde vinieron su conocimiento y tratos con Torquemada; porque bien se ve que éste fue su maestro, le inició en los misterios del oficio, y le manejó parte de sus capitales como había manejado los de Doña Lupe, la Magnífica, más conocida por la de los pavos. Eran D. José Bailón un animalote de gran alzada, atlético, de formas robustas y muy recalcado de facciones, verdadero y vivo estudio anatómico por su riqueza muscular.	57:438
trato	1858	old_corpus_spanish-193957-727	El estado eclesiástico que pronto abrazaría, representábasele como el más hermoso, el más perfecto, el más adecuado a las ansias de su espíritu, y cuando atrás volvía los ojos para echar un vistazo a su vida pretoledana, sentía tal repugnancia, que antes quisiera mil veces la muerte que volver a ser lo que fue y a pensar lo que entonces pensaba. El constante trato con sus huéspedes, amigos o hermanos, servíale de distracción y enseñanza, pues observaba sus caracteres, sus buenos o malos hábitos, y de ello inducía reglas prácticas para lo porvenir. A los dos días de residir en Turleque, Eleuterio Virones se había convertido en el más desaforado ganapán que jamás se vio en aquellos campos.	348:553
